Date,Open,High,Low,Close,Volume,Close_time,Asset_volume,Trade_number,Taker_buy_base,Taker_buy_quote
2020-08-15 03:00:00,11917.25000000,11947.42000000,11880.00000000,11908.59000000,675.97075600,2020-08-15 03:00:00,8048873.12161085,13893,393.06564600,4680840.22171266
2020-08-15 03:15:00,11908.44000000,11920.00000000,11894.14000000,11915.31000000,402.01805400,2020-08-15 03:15:00,4788264.57057633,8686,213.39427500,2541655.19917135
2020-08-15 03:30:00,11915.31000000,11920.00000000,11861.13000000,11890.84000000,566.47338200,2020-08-15 03:30:00,6738334.38587841,9769,279.62870600,3326930.20997500
2020-08-15 03:45:00,11891.51000000,11945.00000000,11864.28000000,11921.77000000,663.14603100,2020-08-15 03:45:00,7899969.59004813,10568,314.28974500,3744437.10321700
2020-08-15 04:00:00,11921.76000000,11939.00000000,11919.99000000,11926.53000000,437.25485800,2020-08-15 04:00:00,5216160.26161514,7980,231.00105700,2755943.21557103
2020-08-15 04:15:00,11926.54000000,11938.50000000,11877.48000000,11890.63000000,475.08236900,2020-08-15 04:15:00,5658036.07451403,9689,205.29226500,2445167.58414526
2020-08-15 04:30:00,11890.73000000,11915.00000000,11884.16000000,11899.00000000,311.51583000,2020-08-15 04:30:00,3708089.77398276,8492,157.89319700,1879712.81755275
2020-08-15 04:45:00,11898.01000000,11904.66000000,11875.60000000,11889.00000000,428.99798000,2020-08-15 04:45:00,5100571.95637835,6997,221.50496700,2633500.65223171
2020-08-15 05:00:00,11888.99000000,11907.41000000,11875.18000000,11892.87000000,406.60588400,2020-08-15 05:00:00,4836347.93772737,7057,204.67326800,2434469.10282468
2020-08-15 05:15:00,11892.88000000,11898.00000000,11866.00000000,11877.62000000,304.23723600,2020-08-15 05:15:00,3615375.69745633,6644,169.29089600,2011614.64276078
2020-08-15 05:30:00,11877.88000000,11888.00000000,11852.00000000,11880.00000000,388.70395700,2020-08-15 05:30:00,4615292.33550189,7781,189.69513800,2252415.04935099
2020-08-15 05:45:00,11880.00000000,11894.99000000,11867.23000000,11888.67000000,343.81045300,2020-08-15 05:45:00,4085506.83093486,6440,151.91497900,1805108.81360708
2020-08-15 06:00:00,11888.67000000,11898.78000000,11818.91000000,11834.24000000,792.85113400,2020-08-15 06:00:00,9412143.83099196,19994,319.70642300,3794986.19112882
2020-08-15 06:15:00,11834.08000000,11863.50000000,11811.00000000,11858.12000000,842.12439700,2020-08-15 06:15:00,9970161.66962872,15000,459.34565900,5437901.50194470
2020-08-15 06:30:00,11858.12000000,11861.87000000,11833.43000000,11859.50000000,458.12546000,2020-08-15 06:30:00,5429573.96596824,8989,222.41098900,2635898.21880516
2020-08-15 06:45:00,11859.50000000,11867.09000000,11848.04000000,11863.65000000,341.80555700,2020-08-15 06:45:00,4053699.33852600,6588,158.46463600,1879294.44053057
2020-08-15 07:00:00,11863.66000000,11870.00000000,11840.00000000,11847.88000000,441.53510500,2020-08-15 07:00:00,5234696.46575850,8760,184.55777900,2188008.39607723
2020-08-15 07:15:00,11847.88000000,11869.64000000,11835.52000000,11869.13000000,402.45406300,2020-08-15 07:15:00,4767557.41867198,7857,181.31931900,2147993.83368650
2020-08-15 07:30:00,11869.14000000,11870.51000000,11856.31000000,11863.51000000,432.50425900,2020-08-15 07:30:00,5131729.73444074,7693,140.83475400,1671053.21128014
2020-08-15 07:45:00,11863.51000000,11892.18000000,11858.45000000,11890.50000000,437.74288400,2020-08-15 07:45:00,5196797.16975521,7766,243.66118900,2892868.92803618
2020-08-15 08:00:00,11890.50000000,11902.22000000,11873.90000000,11902.22000000,446.50339000,2020-08-15 08:00:00,5307016.96618993,7880,196.59820200,2336902.67477328
2020-08-15 08:15:00,11902.22000000,11922.00000000,11897.09000000,11897.76000000,635.72669400,2020-08-15 08:15:00,7573498.93129687,9616,222.74266400,2653205.80224794
2020-08-15 08:30:00,11897.76000000,11911.46000000,11881.61000000,11884.38000000,489.97933500,2020-08-15 08:30:00,5829991.56433175,8311,201.53652000,2398189.78183912
2020-08-15 08:45:00,11884.44000000,11898.96000000,11883.23000000,11883.93000000,318.35355000,2020-08-15 08:45:00,3785735.46833243,6632,171.05285600,2034029.09953456
2020-08-15 09:00:00,11883.94000000,11886.10000000,11845.42000000,11849.87000000,465.66074100,2020-08-15 09:00:00,5526132.80781636,10132,210.40469400,2496895.11608846
2020-08-15 09:15:00,11849.87000000,11871.30000000,11848.40000000,11856.25000000,565.18038100,2020-08-15 09:15:00,6702908.65210857,10245,295.99689000,3510489.51280497
2020-08-15 09:30:00,11856.53000000,11899.62000000,11851.66000000,11895.98000000,563.75612300,2020-08-15 09:30:00,6700644.02513043,10013,262.75759000,3123326.96531036
2020-08-15 09:45:00,11895.98000000,11903.59000000,11870.57000000,11891.32000000,507.94251800,2020-08-15 09:45:00,6037316.86443137,9269,251.92961200,2994484.46789966
2020-08-15 10:00:00,11891.32000000,11934.55000000,11891.01000000,11912.45000000,619.18952200,2020-08-15 10:00:00,7376358.16736369,13263,345.52110800,4116584.43127661
2020-08-15 10:15:00,11912.45000000,11920.00000000,11896.41000000,11918.71000000,442.65284000,2020-08-15 10:15:00,5270308.31798296,8736,229.69264800,2734804.28877131
2020-08-15 10:30:00,11918.80000000,11928.30000000,11815.82000000,11861.96000000,1026.68653800,2020-08-15 10:30:00,12183474.36464005,16013,437.53737800,5193137.54161159
2020-08-15 10:45:00,11861.91000000,11866.66000000,11838.49000000,11865.05000000,623.21388800,2020-08-15 10:45:00,7388443.46725303,11286,285.93845100,3390012.31164299
2020-08-15 11:00:00,11865.05000000,11878.01000000,11850.00000000,11863.67000000,604.01664600,2020-08-15 11:00:00,7167504.51314764,8984,251.32029600,2982566.94378150
2020-08-15 11:15:00,11863.68000000,11887.69000000,11850.00000000,11883.95000000,611.85129600,2020-08-15 11:15:00,7261133.85734328,9919,239.13919400,2838443.97708738
2020-08-15 11:30:00,11883.95000000,11915.85000000,11877.37000000,11904.05000000,505.18233200,2020-08-15 11:30:00,6009092.77010911,9716,236.24287000,2810171.24045080
2020-08-15 11:45:00,11904.05000000,11907.86000000,11880.52000000,11896.07000000,507.58403400,2020-08-15 11:45:00,6038279.23956667,8500,233.68093700,2779800.19411714
2020-08-15 12:00:00,11896.36000000,11918.99000000,11882.76000000,11911.85000000,417.68903800,2020-08-15 12:00:00,4970835.84687294,9192,193.89253800,2307814.14171921
2020-08-15 12:15:00,11911.86000000,11919.98000000,11887.38000000,11894.81000000,485.97902000,2020-08-15 12:15:00,5786018.20208482,9285,171.12571600,2037238.35844994
2020-08-15 12:30:00,11894.82000000,11894.82000000,11877.43000000,11882.03000000,399.62528600,2020-08-15 12:30:00,4749687.37292228,8055,165.26006700,1964316.25950805
2020-08-15 12:45:00,11882.04000000,11883.55000000,11853.26000000,11866.25000000,545.54055500,2020-08-15 12:45:00,6475603.28246546,9568,215.85676100,2562122.52865659
2020-08-15 13:00:00,11865.96000000,11893.15000000,11860.87000000,11888.77000000,536.82077400,2020-08-15 13:00:00,6380226.61196499,8524,208.16177700,2473773.25594885
2020-08-15 13:15:00,11888.77000000,11899.92000000,11877.92000000,11883.03000000,404.47564100,2020-08-15 13:15:00,4809432.26183828,7172,159.73383300,1899251.42791658
2020-08-15 13:30:00,11883.03000000,11883.03000000,11852.91000000,11862.82000000,480.56366700,2020-08-15 13:30:00,5703866.24041555,8490,206.82698400,2454728.83120752
2020-08-15 13:45:00,11862.81000000,11863.10000000,11838.10000000,11843.02000000,603.61227400,2020-08-15 13:45:00,7153363.26825546,8474,221.03172100,2619298.12889285
2020-08-15 14:00:00,11843.03000000,11869.00000000,11820.00000000,11830.01000000,860.08817800,2020-08-15 14:00:00,10189947.24047856,12596,366.87801300,4346181.88876538
2020-08-15 14:15:00,11830.01000000,11840.36000000,11680.00000000,11797.27000000,2087.92803000,2020-08-15 14:15:00,24577948.87364606,26667,812.29007200,9561247.44299178
2020-08-15 14:30:00,11797.27000000,11814.25000000,11765.43000000,11775.55000000,738.23645500,2020-08-15 14:30:00,8706196.53062193,15867,333.03532200,3927651.68636429
2020-08-15 14:45:00,11775.55000000,11794.99000000,11739.79000000,11749.33000000,955.48305900,2020-08-15 14:45:00,11241693.84047594,21592,475.19681600,5591323.72500577
2020-08-15 15:00:00,11749.33000000,11787.83000000,11724.63000000,11776.44000000,740.20712100,2020-08-15 15:00:00,8709608.08995847,14669,342.33881300,4027549.21341839
2020-08-15 15:15:00,11776.44000000,11798.00000000,11770.58000000,11780.64000000,589.93662400,2020-08-15 15:15:00,6953331.96562607,11564,277.68075800,3273102.27863033
2020-08-15 15:30:00,11780.65000000,11781.03000000,11758.09000000,11763.67000000,498.43381100,2020-08-15 15:30:00,5866388.78309559,12383,231.17689000,2720973.62522485
2020-08-15 15:45:00,11763.68000000,11821.60000000,11760.00000000,11793.02000000,679.38396000,2020-08-15 15:45:00,8016841.69481799,14316,390.96272500,4613409.47657708
2020-08-15 16:00:00,11793.02000000,11803.63000000,11768.57000000,11802.03000000,528.16331000,2020-08-15 16:00:00,6226001.13071221,10917,250.65524800,2954730.02871405
2020-08-15 16:15:00,11802.03000000,11821.00000000,11793.27000000,11820.88000000,568.33155200,2020-08-15 16:15:00,6711741.37121515,10609,192.74656000,2276449.47967339
2020-08-15 16:30:00,11820.88000000,11834.31000000,11805.04000000,11831.23000000,485.61109200,2020-08-15 16:30:00,5739587.14616154,9816,210.55445600,2488531.19839545
2020-08-15 16:45:00,11831.23000000,11836.20000000,11800.86000000,11805.69000000,506.39031300,2020-08-15 16:45:00,5986425.73576285,9623,245.05385900,2897092.00157680
2020-08-15 17:00:00,11805.68000000,11815.00000000,11789.30000000,11810.22000000,504.15550500,2020-08-15 17:00:00,5950645.73054042,9809,237.26386300,2800591.08651155
2020-08-15 17:15:00,11810.22000000,11863.89000000,11808.84000000,11859.59000000,569.48372900,2020-08-15 17:15:00,6738200.75850599,12995,324.40223700,3838826.52153544
2020-08-15 17:30:00,11859.60000000,11895.97000000,11851.56000000,11870.22000000,697.97738300,2020-08-15 17:30:00,8287963.76832520,15669,380.55854200,4519369.67071272
2020-08-15 17:45:00,11870.35000000,11887.64000000,11848.84000000,11851.99000000,450.63289700,2020-08-15 17:45:00,5348776.49456745,9764,255.64555400,3034589.29292724
2020-08-15 18:00:00,11851.98000000,11901.42000000,11850.09000000,11864.99000000,738.06435000,2020-08-15 18:00:00,8770733.05091295,13307,367.81987200,4371882.93521671
2020-08-15 18:15:00,11864.99000000,11870.31000000,11810.50000000,11824.32000000,512.09791600,2020-08-15 18:15:00,6069065.44057604,8936,213.03276100,2525013.29346332
2020-08-15 18:30:00,11824.31000000,11858.62000000,11823.04000000,11850.26000000,418.92583500,2020-08-15 18:30:00,4962804.33812546,8288,197.43778800,2338954.08515481
2020-08-15 18:45:00,11850.26000000,11873.75000000,11836.73000000,11854.04000000,453.22227400,2020-08-15 18:45:00,5373490.51164856,7694,181.84247500,2155943.39373209
2020-08-15 19:00:00,11854.04000000,11887.26000000,11850.87000000,11863.89000000,425.48860800,2020-08-15 19:00:00,5050376.95593778,8354,208.59377300,2475786.92320534
2020-08-15 19:15:00,11863.89000000,11878.57000000,11859.01000000,11875.66000000,317.15238700,2020-08-15 19:15:00,3764791.28349586,6647,150.24420600,1783350.16299487
2020-08-15 19:30:00,11875.66000000,11885.00000000,11854.83000000,11854.83000000,345.36517400,2020-08-15 19:30:00,4101778.53718736,8956,153.37190600,1821551.25676283
2020-08-15 19:45:00,11854.84000000,11862.61000000,11852.36000000,11857.03000000,278.13353200,2020-08-15 19:45:00,3297846.09736735,6271,165.99717300,1968246.81428389
2020-08-15 20:00:00,11856.94000000,11873.50000000,11854.00000000,11866.09000000,233.71857500,2020-08-15 20:00:00,2773245.88702377,5687,114.34174900,1356771.82305582
2020-08-15 20:15:00,11866.08000000,11876.16000000,11860.00000000,11872.82000000,242.54140200,2020-08-15 20:15:00,2878589.39517440,5599,111.83374500,1327245.76956351
2020-08-15 20:30:00,11872.81000000,11890.00000000,11868.34000000,11870.92000000,303.45640400,2020-08-15 20:30:00,3604459.09103057,6164,151.46956200,1799210.99882309
2020-08-15 20:45:00,11870.91000000,11880.00000000,11851.94000000,11879.26000000,366.52209800,2020-08-15 20:45:00,4350362.81829376,6249,193.33322300,2294877.53342129
2020-08-15 21:00:00,11879.27000000,11888.98000000,11875.32000000,11883.72000000,300.60221000,2020-08-15 21:00:00,3571990.94792452,7113,143.43700400,1704447.13980318
2020-08-15 21:15:00,11883.71000000,11883.71000000,11858.97000000,11867.63000000,348.16313100,2020-08-15 21:15:00,4132308.37235134,5486,170.74833900,2026440.34974802
2020-08-15 21:30:00,11867.62000000,11872.15000000,11832.00000000,11834.97000000,450.86928400,2020-08-15 21:30:00,5342135.86915720,8229,185.18641900,2194080.83429464
2020-08-15 21:45:00,11834.97000000,11854.01000000,11831.65000000,11837.11000000,418.01958900,2020-08-15 21:45:00,4949912.71924854,6354,228.44944300,2705158.17395845
2020-08-15 22:00:00,11837.10000000,11860.00000000,11830.87000000,11857.37000000,438.65497100,2020-08-15 22:00:00,5197819.96544638,7504,242.14989000,2869173.50097928
2020-08-15 22:15:00,11857.37000000,11872.72000000,11848.86000000,11866.71000000,369.49185300,2020-08-15 22:15:00,4383051.43522878,7060,198.30583300,2352449.16312806
2020-08-15 22:30:00,11866.71000000,11873.39000000,11847.81000000,11850.66000000,319.89383800,2020-08-15 22:30:00,3794130.19491939,8165,140.38420800,1665082.76668063
2020-08-15 22:45:00,11850.65000000,11864.25000000,11840.49000000,11860.98000000,268.29059400,2020-08-15 22:45:00,3179856.27479200,5804,111.06552100,1316455.40390114
2020-08-15 23:00:00,11860.92000000,11896.63000000,11853.10000000,11888.62000000,482.44037500,2020-08-15 23:00:00,5732645.72661040,11063,273.26204700,3247385.88947143
2020-08-15 23:15:00,11888.76000000,11939.00000000,11886.01000000,11938.99000000,896.54108400,2020-08-15 23:15:00,10682070.13634699,16493,580.04468200,6911136.12240255
2020-08-15 23:30:00,11938.99000000,11977.00000000,11914.00000000,11966.25000000,1373.11625000,2020-08-15 23:30:00,16418519.90267150,25647,805.17571900,9627894.59959875
2020-08-15 23:45:00,11966.25000000,11976.45000000,11745.00000000,11894.61000000,1813.99324000,2020-08-15 23:45:00,21567456.58826814,27029,781.62643600,9300783.54512258
2020-08-16 00:00:00,11893.76000000,11972.00000000,11892.00000000,11968.00000000,916.99319900,2020-08-16 00:00:00,10953284.10775886,15464,530.02478300,6331252.18647933
2020-08-16 00:15:00,11968.00000000,11968.01000000,11909.50000000,11938.84000000,636.65221700,2020-08-16 00:15:00,7597867.75792049,12048,298.20484300,3558364.88791063
2020-08-16 00:30:00,11938.98000000,11942.77000000,11864.00000000,11897.32000000,788.17263700,2020-08-16 00:30:00,9373900.03019271,12092,344.45229600,4096273.53738187
2020-08-16 00:45:00,11897.33000000,11899.98000000,11836.54000000,11858.77000000,674.04169000,2020-08-16 00:45:00,7998503.29940393,10256,241.95009500,2870767.36253670
2020-08-16 01:00:00,11858.77000000,11883.33000000,11805.23000000,11838.44000000,800.23642300,2020-08-16 01:00:00,9476085.14747444,12420,360.44110800,4268224.05080337
2020-08-16 01:15:00,11838.00000000,11878.80000000,11837.08000000,11862.33000000,395.19792300,2020-08-16 01:15:00,4687778.66412180,7432,159.70533600,1894377.16638374
2020-08-16 01:30:00,11862.07000000,11874.98000000,11851.55000000,11853.95000000,224.69895800,2020-08-16 01:30:00,2666036.05730142,5048,85.99752800,1020376.13047052
2020-08-16 01:45:00,11853.86000000,11873.66000000,11846.03000000,11852.40000000,334.34427200,2020-08-16 01:45:00,3965254.87605513,6132,159.86367700,1895917.13330906
2020-08-16 02:00:00,11852.40000000,11869.80000000,11816.95000000,11828.56000000,480.62022300,2020-08-16 02:00:00,5691059.72870778,8876,198.61010400,2351587.38819112
2020-08-16 02:15:00,11828.77000000,11846.00000000,11806.36000000,11845.99000000,387.81294200,2020-08-16 02:15:00,4585028.63172405,7762,186.46838500,2204820.83565318
2020-08-16 02:30:00,11845.99000000,11852.76000000,11809.58000000,11818.69000000,292.89095400,2020-08-16 02:30:00,3464784.48422259,6803,115.24762100,1363342.71669706
2020-08-16 02:45:00,11818.69000000,11838.70000000,11787.38000000,11811.51000000,415.51559300,2020-08-16 02:45:00,4909046.01972168,8199,189.56923500,2240049.80638788
2020-08-16 03:00:00,11811.51000000,11838.71000000,11768.78000000,11838.23000000,520.47932300,2020-08-16 03:00:00,6146875.76075384,9427,245.81369000,2903958.28521186
2020-08-16 03:15:00,11838.24000000,11869.49000000,11838.24000000,11862.33000000,556.85950600,2020-08-16 03:15:00,6603875.21766326,10053,225.70701200,2676526.14635452
2020-08-16 03:30:00,11862.32000000,11889.65000000,11849.06000000,11889.48000000,393.75271100,2020-08-16 03:30:00,4673494.31282622,7883,197.43216100,2343348.85852416
2020-08-16 03:45:00,11889.48000000,11893.17000000,11861.68000000,11890.57000000,335.73323700,2020-08-16 03:45:00,3987959.12975600,7364,183.32994400,2177561.38670504
2020-08-16 04:00:00,11890.65000000,11890.67000000,11857.22000000,11861.49000000,323.74160200,2020-08-16 04:00:00,3843286.91100827,7868,148.97893800,1768511.74740237
2020-08-16 04:15:00,11861.49000000,11866.30000000,11837.51000000,11853.01000000,329.37893700,2020-08-16 04:15:00,3904242.65020539,6724,157.62137500,1868370.61912974
2020-08-16 04:30:00,11852.62000000,11878.57000000,11849.12000000,11869.23000000,236.13265900,2020-08-16 04:30:00,2802418.74505773,5641,103.88846100,1232782.22137001
2020-08-16 04:45:00,11869.23000000,11880.00000000,11858.37000000,11869.08000000,267.39217300,2020-08-16 04:45:00,3173650.21325125,4910,146.31194700,1736668.02949525
2020-08-16 05:00:00,11869.08000000,11890.00000000,11867.20000000,11880.46000000,310.82930000,2020-08-16 05:00:00,3692215.37107940,5605,170.99747700,2031238.78613647
2020-08-16 05:15:00,11880.45000000,11924.91000000,11878.28000000,11908.23000000,584.83017200,2020-08-16 05:15:00,6961737.10355463,9284,331.65040900,3948328.04816030
2020-08-16 05:30:00,11908.24000000,11920.86000000,11888.01000000,11894.46000000,397.91956400,2020-08-16 05:30:00,4735703.18288432,8022,178.87164500,2128831.07557338
2020-08-16 05:45:00,11894.46000000,11930.00000000,11893.69000000,11928.99000000,444.22081500,2020-08-16 05:45:00,5292835.64791631,7392,253.86419000,3024663.26085400
2020-08-16 06:00:00,11928.99000000,11931.72000000,11902.54000000,11908.49000000,607.55322400,2020-08-16 06:00:00,7241458.46732886,9085,300.38466700,3580741.69173446
2020-08-16 06:15:00,11908.48000000,11908.55000000,11873.03000000,11874.29000000,419.38907700,2020-08-16 06:15:00,4989231.98310622,7056,179.18873000,2131974.26347176
2020-08-16 06:30:00,11874.28000000,11902.11000000,11872.73000000,11898.45000000,312.20135700,2020-08-16 06:30:00,3712574.40665967,5614,166.96107500,1985504.51567240
2020-08-16 06:45:00,11898.46000000,11913.67000000,11890.50000000,11893.37000000,336.34675000,2020-08-16 06:45:00,4003362.32764811,6263,160.46689300,1910051.03163181
2020-08-16 07:00:00,11893.82000000,11909.72000000,11886.87000000,11905.54000000,257.10144400,2020-08-16 07:00:00,3058549.44487566,5199,148.32765300,1764521.75973009
2020-08-16 07:15:00,11905.55000000,11927.81000000,11901.17000000,11909.15000000,290.24204900,2020-08-16 07:15:00,3456620.89029820,5232,116.46286100,1387073.68685025
2020-08-16 07:30:00,11909.15000000,11919.54000000,11885.85000000,11890.22000000,348.24095300,2020-08-16 07:30:00,4144073.78927293,7495,152.87097000,1819191.50087030
2020-08-16 07:45:00,11890.22000000,11905.44000000,11881.81000000,11900.04000000,377.43933200,2020-08-16 07:45:00,4488264.71234683,6678,205.09679400,2438855.02354692
2020-08-16 08:00:00,11900.04000000,11909.00000000,11893.44000000,11909.00000000,255.52400800,2020-08-16 08:00:00,3040969.59485426,5523,119.55967000,1422923.67565696
2020-08-16 08:15:00,11909.00000000,11914.33000000,11894.88000000,11895.69000000,325.96966400,2020-08-16 08:15:00,3881122.67859439,6418,139.24098100,1657843.17950412
2020-08-16 08:30:00,11895.68000000,11902.25000000,11870.09000000,11877.94000000,353.08948700,2020-08-16 08:30:00,4194925.18645762,6420,163.63501200,1944175.46034126
2020-08-16 08:45:00,11877.94000000,11892.00000000,11862.50000000,11887.77000000,406.62510200,2020-08-16 08:45:00,4828015.76777500,7401,198.13326900,2352618.25076798
2020-08-16 09:00:00,11887.78000000,11894.40000000,11878.35000000,11891.51000000,256.58135500,2020-08-16 09:00:00,3050728.99441343,6723,120.22218000,1429428.46765126
2020-08-16 09:15:00,11891.51000000,11897.80000000,11875.77000000,11880.79000000,330.86962900,2020-08-16 09:15:00,3933654.09475428,5543,133.10268800,1582339.44076516
2020-08-16 09:30:00,11880.80000000,11881.38000000,11853.09000000,11856.53000000,378.79299600,2020-08-16 09:30:00,4494057.05859750,7735,162.26176200,1924941.60463766
2020-08-16 09:45:00,11856.53000000,11874.41000000,11854.48000000,11858.89000000,476.79139900,2020-08-16 09:45:00,5657269.26619271,8033,234.85680400,2786680.09163535
2020-08-16 10:00:00,11858.89000000,11860.65000000,11834.15000000,11842.02000000,450.68794400,2020-08-16 10:00:00,5338354.29268364,9752,236.20380500,2797777.70454613
2020-08-16 10:15:00,11842.02000000,11863.70000000,11809.00000000,11861.98000000,657.64217800,2020-08-16 10:15:00,7786371.71058294,10152,297.78673500,3526168.96342989
2020-08-16 10:30:00,11861.99000000,11874.40000000,11858.47000000,11858.48000000,370.49133000,2020-08-16 10:30:00,4396636.37832385,7415,160.69358000,1906863.06129088
2020-08-16 10:45:00,11858.49000000,11860.06000000,11843.73000000,11843.73000000,329.45843200,2020-08-16 10:45:00,3904694.05881681,6058,150.34093900,1781935.08557554
2020-08-16 11:00:00,11843.74000000,11869.30000000,11811.88000000,11866.04000000,429.44503000,2020-08-16 11:00:00,5084676.11461151,6904,191.17699600,2263622.06141110
2020-08-16 11:15:00,11866.04000000,11875.42000000,11853.84000000,11873.74000000,413.27088700,2020-08-16 11:15:00,4903031.88579791,6164,196.93484200,2336317.98919604
2020-08-16 11:30:00,11873.81000000,11882.27000000,11864.32000000,11868.33000000,349.68482200,2020-08-16 11:30:00,4151972.59526443,6187,134.15220600,1592894.03385165
2020-08-16 11:45:00,11868.34000000,11884.72000000,11856.87000000,11875.41000000,325.40900100,2020-08-16 11:45:00,3863294.71327020,5690,181.54490100,2155269.24199274
2020-08-16 12:00:00,11875.41000000,11885.44000000,11837.86000000,11839.59000000,447.65974200,2020-08-16 12:00:00,5312077.20776857,8085,211.42464600,2508445.98968419
2020-08-16 12:15:00,11839.59000000,11849.13000000,11789.40000000,11820.97000000,805.29348800,2020-08-16 12:15:00,9519949.27858674,12082,302.09593500,3572248.34818380
2020-08-16 12:30:00,11820.97000000,11832.92000000,11780.02000000,11811.79000000,782.31128700,2020-08-16 12:30:00,9234042.92259098,12506,349.75969200,4128627.35829089
2020-08-16 12:45:00,11811.97000000,11811.97000000,11755.00000000,11789.83000000,772.20557500,2020-08-16 12:45:00,9101139.55563840,13618,325.70764400,3839188.90395133
2020-08-16 13:00:00,11789.83000000,11796.19000000,11723.19000000,11765.00000000,1030.36281900,2020-08-16 13:00:00,12112265.67364618,17950,465.41787100,5471589.02390473
2020-08-16 13:15:00,11765.04000000,11791.62000000,11745.00000000,11772.93000000,629.22023600,2020-08-16 13:15:00,7402686.22043571,11018,272.32850100,3204106.72306779
2020-08-16 13:30:00,11772.94000000,11799.99000000,11763.02000000,11786.81000000,429.39758400,2020-08-16 13:30:00,5059207.12523481,8899,202.04037100,2380534.67186652
2020-08-16 13:45:00,11786.80000000,11786.80000000,11750.00000000,11750.65000000,412.56587400,2020-08-16 13:45:00,4853281.76600031,8497,171.22572000,2014303.13163455
2020-08-16 14:00:00,11750.65000000,11773.27000000,11700.00000000,11723.78000000,1280.28030400,2020-08-16 14:00:00,15018246.49342283,18832,501.25451000,5879663.04239854
2020-08-16 14:15:00,11723.78000000,11742.90000000,11686.00000000,11709.45000000,1081.66700000,2020-08-16 14:15:00,12669885.35865697,17055,406.86888800,4767015.95877685
2020-08-16 14:30:00,11709.45000000,11784.00000000,11700.00000000,11766.61000000,858.24134400,2020-08-16 14:30:00,10088336.80139442,14636,411.38305900,4834582.04647946
2020-08-16 14:45:00,11766.62000000,11793.00000000,11760.08000000,11770.71000000,453.09876900,2020-08-16 14:45:00,5336911.86970304,11322,197.70431500,2328719.39106936
2020-08-16 15:00:00,11771.05000000,11823.00000000,11756.73000000,11795.75000000,533.85363300,2020-08-16 15:00:00,6293429.20510397,11332,253.19896600,2985158.20752310
2020-08-16 15:15:00,11794.72000000,11818.96000000,11794.71000000,11796.16000000,414.89030400,2020-08-16 15:15:00,4898403.76864735,10176,186.41361800,2200987.67183605
2020-08-16 15:30:00,11796.16000000,11796.16000000,11775.52000000,11783.42000000,398.17685900,2020-08-16 15:30:00,4693012.31284764,7898,154.19427900,1817347.35476209
2020-08-16 15:45:00,11783.42000000,11822.34000000,11772.37000000,11818.37000000,365.78799600,2020-08-16 15:45:00,4319081.57748375,7677,198.19965100,2340024.03638222
2020-08-16 16:00:00,11818.37000000,11844.00000000,11817.86000000,11833.15000000,490.41049300,2020-08-16 16:00:00,5802738.61573510,10955,237.48338500,2809873.05721841
2020-08-16 16:15:00,11833.73000000,11835.40000000,11788.72000000,11804.85000000,376.03891000,2020-08-16 16:15:00,4439782.80774337,7437,174.32282400,2057933.90790303
2020-08-16 16:30:00,11804.85000000,11811.87000000,11785.30000000,11795.30000000,365.47826600,2020-08-16 16:30:00,4313233.47147906,8529,166.76428900,1968074.67274110
2020-08-16 16:45:00,11795.23000000,11825.92000000,11791.63000000,11808.24000000,382.38318400,2020-08-16 16:45:00,4516257.45050980,9168,163.90756400,1935689.42831611
2020-08-16 17:00:00,11808.24000000,11824.59000000,11794.43000000,11819.34000000,441.30841400,2020-08-16 17:00:00,5210972.94404909,10457,239.66453500,2830102.35904381
2020-08-16 17:15:00,11819.25000000,11839.45000000,11818.09000000,11837.74000000,415.88859300,2020-08-16 17:15:00,4919752.34573423,8901,216.89836200,2565875.04955568
2020-08-16 17:30:00,11837.24000000,11847.96000000,11823.90000000,11835.57000000,478.06969500,2020-08-16 17:30:00,5658370.01374172,9690,242.71948900,2872889.13221488
2020-08-16 17:45:00,11835.58000000,11877.05000000,11828.49000000,11859.91000000,726.82140100,2020-08-16 17:45:00,8618827.47915436,12202,409.57968500,4857020.37754943
2020-08-16 18:00:00,11859.91000000,11898.88000000,11858.45000000,11878.00000000,797.16089200,2020-08-16 18:00:00,9471352.52374946,14303,378.08834200,4492399.29483088
2020-08-16 18:15:00,11878.00000000,11889.49000000,11851.00000000,11870.00000000,603.68413600,2020-08-16 18:15:00,7165105.28243551,11490,280.03455900,3323420.33540254
2020-08-16 18:30:00,11870.00000000,11873.81000000,11852.53000000,11873.68000000,350.42114800,2020-08-16 18:30:00,4155736.66709280,8444,170.26293700,2019197.84783213
2020-08-16 18:45:00,11873.69000000,11879.92000000,11855.00000000,11864.74000000,422.11580900,2020-08-16 18:45:00,5009077.98031666,7302,205.13253800,2434032.53852273
2020-08-16 19:00:00,11864.68000000,11874.60000000,11838.38000000,11843.00000000,456.65513900,2020-08-16 19:00:00,5412329.84225399,7462,185.51504300,2199148.12438755
2020-08-16 19:15:00,11843.00000000,11854.97000000,11829.76000000,11832.27000000,318.92516300,2020-08-16 19:15:00,3777215.06965048,6305,124.56544400,1475407.10394683
2020-08-16 19:30:00,11832.21000000,11855.70000000,11825.74000000,11841.24000000,302.53127800,2020-08-16 19:30:00,3582742.80437300,6023,135.57827300,1605417.68839821
